지역,대학명,전형명,학과명,2026등급컷I,2026등급컷II,2026등급컷III,2025등급컷,2025등급컷2,25년합격cutI기준,25년합격CUTII기준,,26년합격cut I기준,26년합격cut II 기준,26년합격cut III기준,,
충북,충북대학교,학생부종합II전형 ,국어국문학과,,,,3.86,3.82,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,중어중문학과,,,,4.6,4.58,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,영어영문학과,,,,3.75,3.74,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,독일언어문화학과,,,,4.13,3.95,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,프랑스언어문화학과,,,,4.35,4.17,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,러시아언어문화학과,,,,4.07,3.97,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,철학과,,,,3.92,3.88,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,사학과,,,,3.81,3.66,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,고고미술사학과,,,,3.92,3.81,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,사회학과,,,,3.31,3.3,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,심리학과,,,,3.59,3.47,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,행정학과,,,,3.12,3.09,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,정치외교학과,,,,3.44,3.37,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,경제학과,,,,3.7,3.46,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,수학과,,,,4.48,4.37,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,정보통계학과,,,,4.09,4.01,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,물리학과,,,,4.16,4.03,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,화학과,,,,3.43,3.4,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,생물학과,,,,3.22,3.2,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,미생물학과,,,,3.22,3.12,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,생화학과,,,,3.46,3.33,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,천문우주학과,,,,3.89,3.88,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,지구환경과학과,,,,4.1,4.07,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,경영학부,,,,3.49,3.44,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,국제경영학과,,,,3.57,3.54,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,경영정보학과,,,,3.56,3.52,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,토목공학부,,,,4.1,4.07,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,기계공학부,,,,3.78,3.72,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,화학공학과,,,,2.71,2.59,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,신소재공학과,,,,3.54,3.24,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,건축공학과,,,,3.85,3.7,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,안전공학과,,,,4.17,3.92,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,환경공학과,,,,3.66,3.61,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,공업화학과,,,,3.35,3.31,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,도시공학과,,,,3.87,3.77,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,건축학과(5년제),,,,3.57,3.53,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,공학자율전공학부,,,,3.73,3.69,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,전기공학부,,,,3.47,3.41,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,전자공학과,,,,3.18,3.11,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,반도체공학부,,,,3.46,3.44,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,정보통신공학부,,,,4.02,3.99,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,컴퓨터공학과,,,,3.34,3.1,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,소프트웨어학부,,,,3.47,3.29,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,지능로봇공학과,,,,4.38,4.3,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,전자정보자율전공학부,,,,3.52,3.46,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,식물자원학과,,,,3.9,3.8,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,축산학과,,,,3.83,3.77,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,산림학과,,,,4.16,3.97,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,지역건설공학과,,,,4.49,4.46,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,환경생명화학과,,,,3.79,3.7,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,특용식물학과,,,,3.72,3.67,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,원예과학과,,,,4.6,4.5,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,바이오시스템공학과,,,,3.98,3.93,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,식물의학과,,,,3.92,3.62,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,식품생명공학과,,,,3.24,3.17,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,목재종이과학과,,,,2.48,4.24,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,농업경제학과,,,,3.96,3.94,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,식품영양학과,,,,3.47,3.37,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,아동복지학과,,,,3.61,3.45,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,의류학과,,,,4.09,4.05,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,주거환경학과,,,,3.6,3.53,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,소비자학과,,,,3.77,3.7,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,수의예과,,,,1.27,1.24,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,약학과,,,,,,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,제약학과,,,,,,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,의예과,,,,1.33,1.32,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,간호학과,,,,2.77,2.71,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합II전형 ,바이오헬스학부,,,,3.72,3.55,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,국어국문학과,,,,3.51,3.36,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,중어중문학과,,,,3.92,3.92,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,영어영문학과,,,,3.8,3.72,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,독일언어문화학과,,,,4.22,4.11,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,프랑스언어문화학과,,,,4.14,3.98,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,러시아언어문화학과,,,,4.07,4.03,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,철학과,,,,3.69,3.58,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,사학과,,,,3.18,3.05,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,고고미술사학과,,,,3.47,3.41,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,사회학과,,,,4.31,3.89,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,심리학과,,,,3.16,2.99,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,행정학과,,,,3.24,3.06,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,정치외교학과,,,,3.29,3.15,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,경제학과,,,,3.48,3.3,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,수학과,,,,4.21,3.95,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,정보통계학과,,,,4.39,3.92,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,물리학과,,,,3.65,3.62,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,화학과,,,,3.16,3.08,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,생물학과,,,,3.02,2.89,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,미생물학과,,,,3.49,3.4,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,생화학과,,,,3.23,3.16,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,천문우주학과,,,,3.66,3.5,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,지구환경과학과,,,,3.64,3.62,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,경영학부,,,,3.13,2.89,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,국제경영학과,,,,3.45,3.32,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,경영정보학과,,,,3.39,3.37,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,토목공학부,,,,3.93,3.74,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,기계공학부,,,,3.4,3.31,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,화학공학과,,,,3.09,2.93,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,신소재공학과,,,,3.09,3.03,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,건축공학과,,,,3.59,3.45,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,안전공학과,,,,3.83,3.43,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,환경공학과,,,,3.38,3.36,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,공업화학과,,,,3.69,3.59,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,도시공학과,,,,3.69,3.64,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,건축학과(5년제),,,,3.17,3.08,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,공학자율전공학부,,,,3.65,3.58,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,전기공학부,,,,3.26,3.14,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,전자공학과,,,,3.22,2.88,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,반도체공학부,,,,3.33,3.21,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,정보통신공학부,,,,3.67,3.6,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,컴퓨터공학과,,,,3.14,3.05,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,소프트웨어학부,,,,3.24,3.21,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,지능로봇공학과,,,,3.76,3.43,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,전자정보자율전공학부,,,,3.33,3.31,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,식물자원학과,,,,3.6,3.47,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,축산학과,,,,4.05,3.7,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,산림학과,,,,4.86,4.71,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,지역건설공학과,,,,3.98,3.85,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,환경생명화학과,,,,3.5,3.36,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,특용식물학과,,,,4.28,4.13,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,원예과학과,,,,3.86,3.86,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,바이오시스템공학과,,,,3.58,3.32,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,식물의학과,,,,3.64,3.58,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,식품생명공학과,,,,3.02,2.84,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,목재종이과학과,,,,3.9,3.86,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,농업경제학과,,,,2,3.75,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,교육학과,,,,2.95,2.84,최종등록자70%컷,최종등록자50%컷,,,,,,
충북,충북대학교,학생부종합I전형 ,국어교육과,,,,2.86,2.78,최종등록자70%컷,최종등록자50%컷,,,,,,
